"category","effect_primary","effect_categories","id","name","details","effect_sources","attribute_effects","passive_ids","passive_triggers","duration","duration_label","type","estimate","estimate_label","group","control_type","flags","immune_abilities","has_anti_need","has_fake_need","buff_tag","icon"
"debuff","resource","resource","1120014","Nỗi đau thiêu đốt tâm hồn","","field:buff_add_resource","","","","3.0","3.0","1","2","debuff","","","show=0","","1","1","","buff_120_ranshao"
"debuff","resource","resource","1160103","Giá trị tham lam tăng","Đánh trúng hố đen, giá trị tham lam tăng","field:buff_add_resource","","","","6.0","6.0","1","2","debuff","","","show=2","","1","1","","ss_buff_weishe"
"debuff","resource","resource","1160108","Tầng tham lam","Tầng tham lam","field:buff_add_resource","","","","1.0","1.0","1","2","debuff","","","show=2","","1","1","","buff_fight_kongzhi.png"
"debuff","resource","resource","1160154","Giảm tấn công do chảy máu","Giảm tấn công do chảy máu","field:buff_add_resource","","","","20.0","20.0","1","2","debuff","","","show=2","","1","1","","ss_buff_chixudiaoxue"
"debuff","resource","resource","1160201","Trạng thái sương mù","Trong sương mù, Chảy Máu Liên Tục","field:buff_add_resource","","","","3600.0","3600.0","1","2","debuff","","","show=2; client_display=1","","1","1","","ss_buff_zhimang"
"debuff","resource","resource","1160208","Đau đớn dữ dội","Giảm tấn công do chảy máu","field:buff_add_resource","","","","3600.0","3600.0","1","2","debuff","","","show=2","","1","1","","ss_buff_chixudiaoxue"
"debuff","resource","resource","1160220","Giảm năng lượng","Giảm mạnh Năng lượng của Đèn lớn","field:buff_add_resource","","","","1.5","1.5","1","2","debuff","","","show=1","","1","1","","buff_fight_kongzhi.png"
"debuff","resource","resource","1160221","Giảm năng lượng","Giảm vừa Năng lượng của Đèn lớn","field:buff_add_resource","","","","1.5","1.5","1","2","debuff","","","show=1","","1","1","","buff_fight_kongzhi.png"
"debuff","resource","resource","1160222","Giảm năng lượng","Giảm nhẹ Năng lượng của Đèn lớn","field:buff_add_resource","","","","1.5","1.5","1","2","debuff","","","show=1","","1","1","","buff_fight_kongzhi.png"
"debuff","resource","resource","1160235","Gây mù","Gây mù","field:buff_add_resource","","","","10.0","10.0","1","2","debuff","","","show=2","","1","1","","buff_fight_kongzhi.png"
"debuff","resource","resource","1160236","Gây mù chồng tầng","Gây mù tích tầng","field:buff_add_resource","","","","1.0","1.0","1","2","debuff","","","show=2","","1","1","","buff_fight_kongzhi.png"
"debuff","resource","resource","1160241","Đầy đủ","Cơ chế dẫn côn trùng bắt đầu nạp đầy năng lượng đèn lớn","field:buff_add_resource","","","","1.5","1.5","1","2","debuff","","","show=1","","1","1","","buff_fight_kongzhi.png"
"debuff","resource","resource","1160247","Dọn sạch","Cơ chế dẫn côn trùng bắt đầu dọn sạch năng lượng đèn lớn","field:buff_add_resource","","","","1.5","1.5","1","2","debuff","","","show=1","","1","1","","buff_fight_kongzhi.png"
"debuff","resource","resource","1160248","Thanh đo cầm đèn chậm rãi quay về 0","Cầm đèn lượng biểu chậm rãi quay về 0","field:buff_add_resource","","","","30.0","30.0","1","2","debuff","","","show=1","","1","1","","buff_fight_kongzhi.png"
"debuff","resource","resource","1160251","Giảm năng lượng","Giảm mạnh năng lượng đèn lớn","field:buff_add_resource","","","","1.5","1.5","1","2","debuff","","","show=1","","1","1","","buff_fight_kongzhi.png"
"debuff","resource","resource","1160329","Kéo","Người chơi liên tục bị kéo bởi lực hấp dẫn thấp","field:buff_add_resource","","","","2.8","2.8","1","2","debuff","","","show=2","","1","1","","buff_xf_bd_4_16"
"debuff","resource","resource","1160330","Kéo","Người chơi liên tục bị kéo bởi lực hấp dẫn trung bình","field:buff_add_resource","","","","2.8","2.8","1","2","debuff","","","show=2","","1","1","","buff_xf_bd_4_16"
"debuff","resource","resource","1160331","Kéo","Người chơi liên tục bị kéo bởi lực hấp dẫn cao","field:buff_add_resource","","","","2.8","2.8","1","2","debuff","","","show=2","","1","1","","buff_xf_bd_4_16"
"debuff","resource","resource","1160332","Kéo","Người chơi liên tục bị kéo bởi lực hấp dẫn siêu cao","field:buff_add_resource","","","","2.8","2.8","1","2","debuff","","","show=2","","1","1","","buff_xf_bd_4_16"
"debuff","resource","resource","1190003","Lạc lối trong mê cung.","Nếu gặp bụi độc, hãy nhanh chóng quay lại khu vực an toàn.","field:buff_add_resource","","","","-1.0","infinite","2","2","debuff","","0","show=2","","1","1","","ss_buff_xuruo"
"debuff","resource","resource","1190004","Lạnh giá","Hàn lạnh thấu xương, hãy nhanh chóng quay lại khu vực ấm áp.","field:buff_add_resource","","","","-1.0","infinite","2","2","debuff","","0","show=2","","1","1","","buff_120_shuangdong"
"debuff","resource","resource","1190005","Lạnh giá","Hàn lạnh thấu xương, hãy nhanh chóng quay lại khu vực ấm áp.","field:buff_add_resource","","","","-1.0","infinite","2","2","debuff","","0","show=2","","1","1","","buff_120_shuangdong"
"debuff","resource","resource","1190006","Lạnh giá","Hàn lạnh thấu xương, hãy nhanh chóng quay lại khu vực ấm áp.","field:buff_add_resource","","","","-1.0","infinite","2","2","debuff","","0","show=2","","1","1","","buff_120_shuangdong"
"debuff","resource","resource","1190007","Lạnh giá","Hàn lạnh thấu xương, hãy nhanh chóng quay lại khu vực ấm áp.","field:buff_add_resource","","","","-1.0","infinite","2","2","debuff","","0","show=2","","1","1","","buff_120_shuangdong"
"debuff","resource","resource","1190008","Lạnh giá","Lạnh giá thấu xương, nhanh chóng quay lại khu vực ấm áp.","field:buff_add_resource","","","","-1.0","infinite","2","2","debuff","","0","show=2","","1","1","","buff_120_shuangdong"
"debuff","resource","resource","1300004","Uy giận giảm xuống.","","field:buff_add_resource","","","","1.0","1.0","1","2","debuff","","","show=1; client_display=2","","1","1","",""
"debuff","resource","resource","1410004","30% Sát thương","","field:buff_add_resource","","","","1.0","1.0","1","2","debuff","","","show=1","","1","1","[1410002]",""
"debuff","resource","resource","1410009","100% Sát thương","","field:buff_add_resource","","","","1.0","1.0","1","2","debuff","","","show=1","","1","1","",""
"debuff","resource","resource","1410010","6% Sát thương Chân khí","","field:buff_add_resource","","","","0.5","0.5","1","2","debuff","","","show=1","","1","1","",""
"debuff","resource","resource","1410017","Quấn quanh","Bị dây leo băng quấn, khi thời gian duy trì kết thúc sẽ nhận sát thương chí mạng","field:buff_add_resource","","","","15.5","15.5","1","2","debuff","","","show=2","","1","1","","ss_buff_xuruo"
"debuff","resource","resource","1410018","Khóa mục tiêu","","field:buff_add_resource","","","","1.0","1.0","1","2","debuff","","","show=1","","1","1","",""
"debuff","resource","resource","1410021","100% Sát thương Chân khí","Gây sát thương tăng","field:buff_add_resource","","","","0.5","0.5","1","2","debuff","","","show=2","","1","1","","action_expression_256_daezhuoren"
"debuff","resource","resource","1410022","Đầy máu","Gây sát thương tăng","field:buff_add_resource","","","","0.5","0.5","1","2","debuff","","","show=2","","1","1","","action_expression_256_daezhuoren"
"debuff","resource","resource","1410033","Hồi Máu","","field:buff_add_resource","","","","-1.0","infinite","1","2","debuff","","","show=1","","1","1","",""
"debuff","resource","resource","1410036","100% sát thương","","field:buff_add_resource","","","","1.0","1.0","1","2","debuff","","","show=1","","1","1","",""
"debuff","resource","resource","1410040","100% chân khí","","field:buff_add_resource","","","","0.5","0.5","1","2","debuff","","","show=1","","1","1","",""
"debuff","resource","resource","1450002","Nội thương","Chấn nhiếp lòng người, khó mà chống lại!","field:buff_add_resource","","","","240.0","240.0","1","2","debuff","","0","","","1","1","","ss_buff_yunxuan.png"
"debuff","resource","resource","1450003","Nội thương","Chấn nhiếp lòng người, miễn cưỡng chống lại!","field:buff_add_resource","","","","240.0","240.0","1","2","debuff","","0","","","1","1","","ss_buff_yunxuan.png"
"debuff","resource","resource","1450004","Trúng độc thuốc","Thử thì mất mạng!","field:buff_add_resource","","","","5.0","5.0","1","2","debuff","","0","","","1","1","","buff_fight_zhongdu.png"
"debuff","resource","resource","1450005","Thuốc trị toàn thân","Thử thì mất mạng.","field:buff_add_resource","","","","4.0","4.0","1","2","debuff","","0","show=0","","1","1","","buff_sanqi.png"
"debuff","resource","resource","1490000","Rừng Nguyệt Quế - Sương mù độc","Sáng sinh chiều tàn, hàn độc xâm thể, nhanh tìm nơi lò lửa sáng để giải trừ cái lạnh thấu xương.","field:buff_add_resource","","","","-1.0","infinite","2","2","debuff","","0","show=2","","1","1","","ss_buff_xuruo"
"debuff","resource","resource","1510044","Rơi khỏi đấu trường","Rơi khỏi đấu trường, mất sinh lực mỗi giây","field:buff_add_resource","","","","3600.0","3600.0","1","2","debuff","","","show=0","","1","1","","buff_fight_boss_zengshang"
"debuff","resource","resource","1570002","Độc ong","Độc của kim ong mật thấm vào cơ thể, gây tổn thương liên tục trong thời gian ngắn.","field:buff_add_resource","","","","10.0","10.0","2","2","debuff","","0","show=0","","1","1","","ss_buff_zhongdu"
"debuff","resource","resource","10210316","Bài ca uy mãnh","Khi tích lực gây chí mạng hoặc hiểu ý #Y#E đối với người chơi, sẽ trừ đi #Y10#E điểm sức bền của họ.","field:buff_add_resource","","","","0.3","0.3","1","2","debuff","","","show=1","","1","1","","buff_xf_bd_4_103.png"
"debuff","resource","resource","21000279","Vô Đấu","Mỗi giây giảm 1 điểm chân khí.","field:buff_add_resource","","","","10.0","10.0","1","2","debuff","","","show=0","","1","1","","bangpai_admin"
"debuff","resource","resource","230004103","Thân thể chìm xuống","Tiêu hao giá trị khinh công tăng 20%, không thể sử dụng khinh công lớn","field:self_resource_cost_change","","","","60.0","60.0","1","2","debuff","","0","show=0","","","","","buff_fight_tichen.png"
"debuff","resource","resource","240000002","Giảm hồi phục","Hiệu quả hồi phục giảm 100%.","field:change_resource_by_stuff","","","","6.0","6.0","1","2","debuff","1","0","show=0","","1","1","","ss_buff_yuxue"
"debuff","resource","resource","240000007","Giảm sức bền","","field:self_resource_cost_change","","","","6.0","6.0","1","2","debuff","","0","show=2","","1","1","",""
"debuff","resource","resource","240000047","Tăng tiêu hao tránh né.","Tiêu hao Sức bền khi Tránh né tăng 100%.","field:skill_resource_cost_change","","","","6.0","6.0","1","2","debuff","","","show=0","","","","","ss_buff_xuruo"
"debuff","resource","resource","240000054","Giảm hồi phục tinh nguyên.","Khi ở trong tường Gió, hiệu suất hồi phục Tinh nguyên giảm 80%.","field:self_resource_unnatural_recover_change","","","","20.0","20.0","1","2","debuff","","","show=0","","","","","ss_buff_xuruo"
"debuff","resource","resource","2106110102","Sát thương chân khí","","field:buff_add_resource","","","","1.0","1.0","1","2","debuff","","","show=1","","1","1","",""
"debuff","resource","resource","2106110402","Dễ tổn thương","Nhận thêm sát thương tăng 5%.","field:buff_add_resource","","","","8.0","8.0","1","2","debuff","","","show=0","","1","1","","buff_xixue.png"
"debuff","resource","resource","2106130101","Chân khí sát thương","","field:buff_add_resource","","","","2.0","2.0","1","2","debuff","","","show=1","","1","1","",""
"debuff","resource","resource","2106130401","Chân khí sát thương","","field:buff_add_resource","","","","2.0","2.0","1","2","debuff","","","show=1","","1","1","",""
"debuff","resource","resource; control","1006011","Đóng Băng","Bị đóng băng, nhận sát thương và hồi phục trạng thái bình thường.","field:buff_control_type; field:resource_cost_reduce","","","","6.0","6.0","1","2","debuff","","1","show=0; control=1","","1","1","","buff_120_shuangdong.png"
"debuff","resource","resource; control","1120013","Nỗi đau thiêu đốt tâm hồn","Nỗi đau thiêu đốt tâm hồn","field:buff_add_resource; field:buff_control_type; field:self_resource_lock_upper_limit","","","","3.5","3.5","1","2","debuff","","1","show=0; control=1","","1","1","","buff_fight_hys_nuyanfenxin"
"debuff","resource","resource; control","1160107","Lòng tham","Lòng tham","field:buff_add_resource; field:buff_control_type","","","","6.0","6.0","1","2","debuff","","1","show=2; control=1","","1","1","","buff_fight_kongzhi.png"
"debuff","resource","resource; mobility","30368","Kiệt sức","Tốc độ hồi phục Sức bền giảm 70%.","field:buff_add_resource; field:change_resource_recover_speed","","","","10.0","10.0","1","2","debuff","","0","show=0","","1","1","","ss_buff_xuruo"
"debuff","resource","resource; mobility","102007","Kiểm tra buff","Giới hạn giá trị Khinh công giảm 50%, tốc độ hồi phục giảm 50%","field:buff_resource_max; field:change_resource_recover_speed","","","","-1.0","infinite","2","2","debuff","","0","","","1","1","","buff_zengxiao.png"
